business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Om Pradyot Clinic - Best Pediatrician | Best Child Specialist | Child Vaccination Centre | Best Child Clinic in Varanasi,Pediatrician and Child Clinic,Pediatrician,"Pediatrician, Children's hospital",821303,Bihar Circle,Patna HQ Region,Rohtas Division,Banjari SO,+91 82941 91020,http://www.ompradyotclinic.com/,4.9,126,"opposite Fit Zone Gym, Chandrama Nagar, Awaleshpur, Kandwa, Varanasi, Uttar Pradesh 221106","Chandrama Nagar, Awaleshpur",25.2693628,82.9627233,ChIJAzgLNyYzjjkRL2nsnCPKbT0,https://www.google.com/maps/place/?q=place_id:ChIJAzgLNyYzjjkRL2nsnCPKbT0,part_382,2026-09-20 20:43:04
