business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Manish Banka & Associates - Tax Consultant in Ranchi | High Court Lawyer,Tax and GST Consultant,Tax consultant,Tax consultant,825317,Jharkhand Circle,Ranchi Region,Hazaribagh Division,"BSF Meru SO, Jagarnath Dham BO, Silwarkalan BO",+91 93088 15084,N/A,4.9,8,"C 129, near Shazanand Chowk, Harmu Housing Colony, Delatoli, Ranchi, Jharkhand 834002","Harmu Housing Colony, Delatoli",23.356687899999997,85.30639,ChIJzU-HLlzh9DkRmcyCkCscM8U,https://www.google.com/maps/place/?q=place_id:ChIJzU-HLlzh9DkRmcyCkCscM8U,part_384,2026-09-20 20:44:45
