business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
Shri Shyam wellness center,Wellness Center,Wellness center,Wellness center,822114,Jharkhand Circle,Ranchi Region,Palamau Division,"Garhwa SO, Adar BO, Anraj Nawadih BO",+91 98359 66269,N/A,5.0,,"Girls High School, muhalla, south of, Dipuwa, Garhwa, Jharkhand 822114",822114,24.1599479,83.7997094,ChIJXUWjdSAPjDkROmbbWyRZRwM,https://www.google.com/maps/place/?q=place_id:ChIJXUWjdSAPjDkROmbbWyRZRwM,part_383,2026-09-20 20:52:00,2253
Dr Nature Wellness Krishna Herbal Centar,Wellness Center,Ayurvedic clinic,Ayurvedic clinic,822114,Jharkhand Circle,Ranchi Region,Palamau Division,"Garhwa SO, Adar BO, Anraj Nawadih BO",+91 93046 03236,N/A,3.3,,"shope no 72, ke samne, jila parishad market, Police station, Nehru Nagar, Pipra Khurd, Garhwa, Jharkhand 822114","Nehru Nagar, Pipra Khurd",24.154898,83.79956,ChIJQ2RGGj8PjDkR4cbsG3ozEy8,https://www.google.com/maps/place/?q=place_id:ChIJQ2RGGj8PjDkR4cbsG3ozEy8,part_383,2026-09-20 20:52:00,2254
Aryan wellness centre doctor nature,Wellness Center,Ayurvedic clinic,Ayurvedic clinic,822114,Jharkhand Circle,Ranchi Region,Palamau Division,"Garhwa SO, Adar BO, Anraj Nawadih BO",+91 62013 37113,N/A,,,"Ahead of upg primary school, near high school, Ambedkar tola, Dumro, Narayanpur, Jharkhand 822114",Ambedkar tola,24.134524799999998,83.80987929999999,ChIJE8qju1YPjDkRNDyG86r7nOs,https://www.google.com/maps/place/?q=place_id:ChIJE8qju1YPjDkRNDyG86r7nOs,part_383,2026-09-20 20:52:00,2255
Bhuminitya kansa therapyy,Wellness Center,Wellness center,Wellness center,822114,Jharkhand Circle,Ranchi Region,Palamau Division,"Garhwa SO, Adar BO, Anraj Nawadih BO",+91 79924 99979,N/A,,,"तिल्दाग मोड़, तिल्दाग मोड़ किसान केंद्र के बगल में तिल्दाग मोड़, शाहपुर डाल्टनगंज रोड, Garhwa, Jharkhand 822114","Nehru Nagar, Pipra Khurd",24.154898199999998,83.7995617,ChIJhScemMcPjDkRp70KtmjCd0s,https://www.google.com/maps/place/?q=place_id:ChIJhScemMcPjDkRp70KtmjCd0s,part_383,2026-09-20 20:52:00,2256
"Health & Wellness Center, Obra",Wellness Center,Health consultant,Health consultant,822114,Jharkhand Circle,Ranchi Region,Palamau Division,"Garhwa SO, Adar BO, Anraj Nawadih BO",N/A,N/A,,,"3RQG+W72, NH343, Ramanujganj, Jharkhand 822114",822114,24.0897658,83.82564839999999,ChIJ1RZvAh8JjDkRpQUGS0ynJJU,https://www.google.com/maps/place/?q=place_id:ChIJ1RZvAh8JjDkRpQUGS0ynJJU,part_383,2026-09-20 20:52:00,2257
NAAZ AYURVEDIC AND WELLNESS CENTER,Wellness Center,Ayurvedic clinic,Ayurvedic clinic,822114,Jharkhand Circle,Ranchi Region,Palamau Division,"Garhwa SO, Adar BO, Anraj Nawadih BO",+91 93041 81556,N/A,,,"Garhwa - Manjhiaon Rd, beside RAJA TENT HOUSE, Ward Number 7, Manjhiaon, Raisua, Jharkhand 822114",Ward Number 7,24.3186681,83.8190632,ChIJhxEmaFIXjDkRTThwM2ND__4,https://www.google.com/maps/place/?q=place_id:ChIJhxEmaFIXjDkRTThwM2ND__4,part_383,2026-09-20 20:52:01,2258
Jan Aushadhi Store,Wellness Center,Pharmacy,Pharmacy,822114,Jharkhand Circle,Ranchi Region,Palamau Division,"Garhwa SO, Adar BO, Anraj Nawadih BO",+91 87970 31561,N/A,,,"XQPQ+F8Q, Vill- Ranka Kala aspatal Road, Ranka, Po- Ranka Raj, Ps- Ranka, Garhwa, Jharkhand 822125",822114,23.9862197,83.7883655,ChIJMxsge7z3izkR0q8tXmKQB5w,https://www.google.com/maps/place/?q=place_id:ChIJMxsge7z3izkR0q8tXmKQB5w,part_383,2026-09-20 20:52:02,2259
Health and wellness center,Wellness Center,Government hospital,Government hospital,822115,Jharkhand Circle,Ranchi Region,Palamau Division,"Haidar Nagar SO, Bilashpur BO, Chaukri BO",N/A,N/A,,,"512, Bhaibigha, Jharkhand 822115",822115,24.4927571,83.9427644,ChIJpZ78hcJBjDkRrcnTjZCMSOM,https://www.google.com/maps/place/?q=place_id:ChIJpZ78hcJBjDkRrcnTjZCMSOM,part_383,2026-09-20 20:52:39,6840
Mahavir wellness center,Wellness Center,Wellness center,Wellness center,822115,Jharkhand Circle,Ranchi Region,Palamau Division,"Haidar Nagar SO, Bilashpur BO, Chaukri BO",N/A,N/A,,,"GXMX+479, Bilaspur, Japla, Jharkhand 822116",Bilaspur,24.5327804,83.9982326,ChIJO6DfDABHjDkRSeof5uv0uSM,https://www.google.com/maps/place/?q=place_id:ChIJO6DfDABHjDkRSeof5uv0uSM,part_383,2026-09-20 20:52:40,6841
Health and Wellness center Lotaniya,Wellness Center,Community health center,Community health center,822116,Jharkhand Circle,Ranchi Region,Palamau Division,"Japla SO, Alinagar BO, Barahi BO",N/A,N/A,,,"H27R+C36, Lotania, Jharkhand 822116",822116,24.5635276,84.0401369,ChIJHwQaJABFjDkRt_xBF49qaIE,https://www.google.com/maps/place/?q=place_id:ChIJHwQaJABFjDkRt_xBF49qaIE,part_383,2026-09-20 20:53:19,9846
