business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
GEETA WHEELS | BOSCH CAR SERVICE DHANBAD,Automotive Service Chains,Auto repair shop,Auto repair shop,815314,Jharkhand Circle,Ranchi Region,Giridih Division,"Kharagdiha SO, Bairia BO, Chatro BO",+91 99315 34450,N/A,4.5,,"Geeta Wheels, NH 18, Bhuiphore Kalakusuma, Chanakya Nagar, Saraidhella, Dhanbad, Jharkhand 826008",Chanakya Nagar,23.824131299999998,86.48115589999999,ChIJqQ2qBd-79jkRsvX6tdCKOHQ,https://www.google.com/maps/place/?q=place_id:ChIJqQ2qBd-79jkRsvX6tdCKOHQ,part_381,2026-09-20 20:46:12
