business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
GANPATI Traders,Spa Equipment Suppliers,Steel industry,"Steel industry, Oxygen equipment supplier, Transportation service",814131,Bihar circle,"East Region, Bhagalpur",Bhagalpur Division,"Bank BO, Bhorabazar  BO, Bhorsar BO",+91 86034 50944,N/A,5.0,,"Pipradh, near maa lakhi cinema haal, Jhajha, Bihar 811308",814131,24.7727795,86.3746826,ChIJG0B8H3l58TkRVhMIu7Q6X2I,https://www.google.com/maps/place/?q=place_id:ChIJG0B8H3l58TkRVhMIu7Q6X2I,part_381,2026-09-20 20:24:07
SK Enterprises Patna,Spa Equipment Suppliers,Physiotherapy equipment supplier,Physiotherapy equipment supplier,814131,Bihar circle,"East Region, Bhagalpur",Bhagalpur Division,"Bank BO, Bhorabazar  BO, Bhorsar BO",+91 99344 77733,N/A,4.2,,"Ground floor, Bombay Dyeing Building, Kankarbagh Colony More, Kankarbagh, Ghrounda, Patna, Bihar 800001","Kankarbagh Colony More, Kankarbagh, Ghrounda",25.6032358,85.1463783,ChIJJxjv2CJZ7TkR0_U3HzroDJY,https://www.google.com/maps/place/?q=place_id:ChIJJxjv2CJZ7TkR0_U3HzroDJY,part_381,2026-09-20 20:24:07
Hare Krishna Enterprise,Spa Equipment Suppliers,Health spa,"Health spa, Beauty product supplier",814131,Bihar circle,"East Region, Bhagalpur",Bhagalpur Division,"Bank BO, Bhorabazar  BO, Bhorsar BO",+91 97981 63403,N/A,5.0,,"Vatika Chowk, Rajendra Rd, Barauni, Bihar 851112",814131,25.465505999999998,85.9882044,ChIJAfZs5U0l8jkRGcDwCXd1-5w,https://www.google.com/maps/place/?q=place_id:ChIJAfZs5U0l8jkRGcDwCXd1-5w,part_381,2026-09-20 20:24:08
Quasay : Steam Generator and Jacuzzi Bathtub in Patna,Spa Equipment Suppliers,Hot tub store,"Hot tub store, Glass shop, Manufacturer",814131,Bihar circle,"East Region, Bhagalpur",Bhagalpur Division,"Bank BO, Bhorabazar  BO, Bhorsar BO",+91 99995 95886,https://www.quasay.co.in/,5.0,3.0,"at Kali Mandir, Badi Machhua Toli Rd, near Shiv Mandir Road, Chhoti Machhua Toli, Machhua Toli, Danapur Cantonment, Patna, Danapur, Bihar 801503","Chhoti Machhua Toli, Machhua Toli, Danapur Cantonment",25.6393938,85.050022,ChIJnf7XUsVaeYkRwJe6OMC1yb4,https://www.google.com/maps/place/?q=place_id:ChIJnf7XUsVaeYkRwJe6OMC1yb4,part_381,2026-09-20 20:24:09
