business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Shri Narayani Powers | tata solar dealer In Ranchi Jharkhand | solar service In Ranchi | Solar Product In Ranchi,Solar Rooftop and Inverter Dealer,Solar Energy Company,"Solar Energy Company, Solar energy system service, Solar energy equipment supplier, Solar panel maintenance service",822116,Jharkhand Circle,Ranchi Region,Palamau Division,"Japla SO, Alinagar BO, Barahi BO",+91 76328 59555,http://shrinarayanipowers.com/,5,,"Green Field Imperia, G-A, Main Rd, New Garden, Kanka, Ranchi, Jharkhand 834001","New Garden, Kanka",23.351419,85.3261303,ChIJ5W6hSADh9DkRAXVtAKDhcro,https://www.google.com/maps/place/?q=place_id:ChIJ5W6hSADh9DkRAXVtAKDhcro,part_383,2026-09-20 20:53:17
UTL Solar Shoppe | Solar Inverter | Solar Panel | Inverter Battery - Anand Solar Energy,Solar Rooftop and Inverter Dealer,Solar energy equipment supplier,Solar energy equipment supplier,822116,Jharkhand Circle,Ranchi Region,Palamau Division,"Japla SO, Alinagar BO, Barahi BO",+91 95195 43590,N/A,5,3.0,"Nagepur, Sakaldiha Bazar, Uttar Pradesh 232109",822116,25.3507423,83.2537528,ChIJs_1pfpcZjjkR0mrWloBMXfs,https://www.google.com/maps/place/?q=place_id:ChIJs_1pfpcZjjkR0mrWloBMXfs,part_383,2026-09-20 20:53:17
