business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Hasan Enterprises- Second Hand Commercial Vehicle & Tempo Dealer | Shilphata, Thane, Navi Mumbai",Tempo and Mini Truck Service,Motor vehicle dealer,Motor vehicle dealer,824201,Bihar Circle,Patna HQ Region,AurangabadBihar Division,"Barachatti SO, Bhaluachatti BO, Binda BO",+91 98922 49740,N/A,4.4,8,"OPP BHOLENATH TABELA, SAHARA COLONY ROAD SHIL PHATA, VASHI RD, महानगरपािलका, MUMBRA, Thane, Maharashtra 400612","महानगरपािलका, MUMBRA",19.1399686,73.035887,ChIJyVryytjB5zsRYpGYEP5cVJM,https://www.google.com/maps/place/?q=place_id:ChIJyVryytjB5zsRYpGYEP5cVJM,part_383,2026-09-20 21:25:41
Force Motors - Ram Hari Motors | Commercial Vehicle Dealer & SUV's,Tempo and Mini Truck Service,Motor vehicle dealer,"Motor vehicle dealer, Auto repair shop, Car Manufacturer, Electric motor store, Electric motor vehicle dealer, Truck dealer",824201,Bihar Circle,Patna HQ Region,AurangabadBihar Division,"Barachatti SO, Bhaluachatti BO, Binda BO",+91 82911 09167,http://www.forcemotors.com/?utm_source=Google&utm_medium=GMB,3.7,147,"Village Dhaundi P.O Nagchala, Teh. Balh, Himachal Pradesh 175021",824201,31.634259999999998,76.9408,ChIJdQj2_YsdBTkRHpMochWKVcU,https://www.google.com/maps/place/?q=place_id:ChIJdQj2_YsdBTkRHpMochWKVcU,part_383,2026-09-20 21:25:41
