business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sharp Institute of Film & TV- Best Class in Patna | Acting | Dance Classes | Mass Communication l Share Market l Music Studio,Music and Dance Academy,Dance school,"Dance school, Coaching Center, Educational institution, Film Production Company, Media company, Media house, Modeling agency, Modeling school, Recording studio, Video editing service",823002,Bihar Circle,Patna HQ Region,Gaya Division,"Gaya RS SO, Churi BO, Kesru Dharampur BO",+91 79031 52272,N/A,4.5,,"Beside Shantilal Sweets , Atal Path Indrapuri Road No 3, Boring Rd, Rajeev Nagar, Golambar, Patna, Bihar 800024","Rajeev Nagar, Golambar",25.6291783,85.10102429999999,ChIJSQ55-15Y7TkRzMCtNUpwlgk,https://www.google.com/maps/place/?q=place_id:ChIJSQ55-15Y7TkRzMCtNUpwlgk,part_383,2026-09-20 21:09:03
