business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Libas Fashion | Women's wear| Jewellery | Handicrafts | Bodhgaya,Luxury Clothing Shops,Boutique,"Boutique, Handicraft, Jewelry store, Women's clothing store",823004,Bihar Circle,Patna HQ Region,Gaya Division,"Civil Aerodram SO, Bagadaha BO, Jamri BO",N/A,N/A,5,,"Gaya - Bodhgaya Rd, near china temple, Bodh Gaya, Bihar 824231",823004,24.696396,84.9878209,ChIJeZihpvst8zkR4aGxuCC39kc,https://www.google.com/maps/place/?q=place_id:ChIJeZihpvst8zkR4aGxuCC39kc,part_383,2026-09-20 21:10:10
