business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Novus Zest | Digital Media Marketing Services | Website Designing,PPC Advertising Agencies,Website designer,Website designer,823004,Bihar Circle,Patna HQ Region,Gaya Division,"Civil Aerodram SO, Bagadaha BO, Jamri BO",+91 90362 07698,N/A,5,,"Myanmar Vihar Road, Bodh Gaya, Bihar 824231",823004,24.7011202,84.994254,ChIJL6-17TUt8zkR6WKJImbrQpY,https://www.google.com/maps/place/?q=place_id:ChIJL6-17TUt8zkR6WKJImbrQpY,part_383,2026-09-20 21:10:38
