business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
The Detailing Xperts Jabalpur | Ceramic Coating | Garware Paint Protection Film,Car Wash and Auto Detailing,Car wash,Car wash,835220,Jharkhand Circle,Ranchi Region,Ranchi Division,"Palkot SO, Armai BO, Baghima BO",+91 95220 01313,http://www.thedetailingxperts.in/,4.8,268,"in front of Athlete Gym, Gole Bazar, Wright Town, Jabalpur, Madhya Pradesh 482002","Gole Bazar, Wright Town",23.1716029,79.92510999999999,ChIJ0RgTqeSvgTkRPjCZ70LtUAc,https://www.google.com/maps/place/?q=place_id:ChIJ0RgTqeSvgTkRPjCZ70LtUAc,part_389,2026-09-20 20:54:39
