business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Dr. R. K. Jha - Best ENT Specialist | Medanta Hospitals, Ranchi",ENT Clinic,ENT Specialist,"ENT Specialist, Doctor, Head and neck surgeon, Health consultant",835103,Jharkhand Circle,Ranchi Region,Ranchi Division,"Tatisilway SO, Angara BO, Bisa BO",+91 1800 891 3100,https://www.medanta.org/hospitals-near-me/ranchi-mediclinic/speciality/ent/doctor/dr-r-k-jha?utm_source=google&utm_medium=gmb,,,"P.S Ormanjhi, P.O, NH-33, Irba, Ranchi, Jharkhand 835217",835103,23.450805799999998,85.4372514,ChIJkdRbQz7l9DkRlr9A4vxbBEI,https://www.google.com/maps/place/?q=place_id:ChIJkdRbQz7l9DkRlr9A4vxbBEI,part_389,2026-09-20 20:40:08
