business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
AV Fistula Surgery | CKD | Kidney | Dialysis,Dialysis Center,Hospital,Hospital,835103,Jharkhand Circle,Ranchi Region,Ranchi Division,"Tatisilway SO, Angara BO, Bisa BO",N/A,N/A,,,"FFMH+RR8, Ormanjhi, Jharkhand 835219",835103,23.4845397,85.479584,ChIJ_4OHLwD79DkRYZ_26RU1mFc,https://www.google.com/maps/place/?q=place_id:ChIJ_4OHLwD79DkRYZ_26RU1mFc,part_389,2026-09-20 20:40:08
