business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Restrosol - Restaurant Consultant | Hotel Consultant | Hospitality Consultant,Hospitality Consultants,Food and beverage consultant,Food and beverage consultant,834010,Jharkhand Circle,Ranchi Region,Ranchi Division,"Namkum SO, Bara Ghaghra BO, Jamchuajaria BO",+91 93915 22652,https://restrosol.com/,4.8,,"B. MUNINAGAPPA ARCADE # 93, 3rd Floor, 7th Cross, 3rd Main Rd, Chamrajpet, Bengaluru, Karnataka 560018",Chamrajpet,12.958377899999999,77.56220259999999,ChIJK4dBYQI-rjsRSn8ICDGOxu0,https://www.google.com/maps/place/?q=place_id:ChIJK4dBYQI-rjsRSn8ICDGOxu0,part_389,2026-09-20 20:34:18
