business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Visakhapatnam Commercial Kitchen Equipment Manufacturers | SS Mart,Hotel Kit Suppliers,Manufacturer,Manufacturer,833212,Jharkhand Circle,Ranchi Region,Singhbhum Division,Danguaposi SO,N/A,https://www.facebook.com/sathyasaihotelequipment,,,"7, opposite Rajadhani kata, D-Block, Auto Nagar, Gajuwaka, Andhra Pradesh 530012","D-Block, Auto Nagar",17.6961097,83.18754349999999,ChIJnZw9aI9pOToRbe-KcI25aaU,https://www.google.com/maps/place/?q=place_id:ChIJnZw9aI9pOToRbe-KcI25aaU,part_388,2026-09-20 20:48:43
