business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
COMPANY REGISTRATION | NGO REGISTRATION | BUSINESS CONSULTANT | NGO CONSULTANCY,Company Registration Consultant,Business management consultant,"Business management consultant, Accounting firm, Chartered accountant, Consultant, Legal services, Registration office, Tax attorney, Tax consultant",832303,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Ghatsila SO, Asna BO, Bankati BO",+91 72093 90707,https://companyregistration.info/,5,26,"Behind True Value Near Shalimar Bagh,Argora, Kathl more Road, Pundag, Ranchi, Jharkhand 834004",Pundag,23.3579583,85.26363839999999,ChIJ80LpPTTf9DkRpwNzXC6YJjM,https://www.google.com/maps/place/?q=place_id:ChIJ80LpPTTf9DkRpwNzXC6YJjM,part_388,2026-09-20 20:39:02
