business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Lead Generation Services,B2B Appointment-Setting Agencies,Marketing consultant,Marketing consultant,832111,Jharkhand Circle,Ranchi Region,Singhbhum Division,Narwa Mines  SO,N/A,https://rjtechs.com/,4.9,,"Pavana residency, 303, near OMNI Hospitals | Best Multi Speciality Hospital in Kukatpally, Balaji Nagar, Kukatpally, Hyderabad, Telangana 500072","Balaji Nagar, Kukatpally",17.485523,78.4105594,ChIJX9jCirWRyzsR7vNzz29cPwE,https://www.google.com/maps/place/?q=place_id:ChIJX9jCirWRyzsR7vNzz29cPwE,part_388,2026-09-20 20:35:16
