business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
WRESTLER SECURITY SERVICES (INDIA) PRIVATE LIMITED.,CCTV Installation and Security System,Security system supplier,"Security system supplier, Business management consultant, Corporate office, Security service, Security guard service",833104,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Manoharpur SO West Singhbhum, Makranda BO, Lailor BO",N/A,https://www.facebook.com/Wrestler-Security-Services-568976316585127/,4.5,,"Barbil | Kendujhar | Odisha | India Thakurani Road, Barbil, Odisha 758035",833104,22.1039346,85.3951239,ChIJT_fgAKC5HzoRGUCgSfeXup0,https://www.google.com/maps/place/?q=place_id:ChIJT_fgAKC5HzoRGUCgSfeXup0,part_388,2026-09-20 20:44:29
