business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Saify Clinic - Best Thyroid Treatment in Jamshedpur | Best Skin Treatment in Jamshedpur,Skin Clinic and Dermatologist,Occupational medical physician,"Occupational medical physician, Physician referral service",831011,Jharkhand Circle,Ranchi Region,Singhbhum Division,Sonari SO East Singhbhum,+91 94319 59755,N/A,4.1,,"3rd Floor, Shop No. 13, Taj Building, 30, SNP Area, Ambagan, Sakchi, Jamshedpur, Jharkhand 831001","SNP Area, Ambagan, Sakchi",22.8064377,86.20286569999999,ChIJe6-KC5jj9TkRKFaGv2o0saw,https://www.google.com/maps/place/?q=place_id:ChIJe6-KC5jj9TkRKFaGv2o0saw,part_388,2026-09-20 20:22:35
