business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Motiyabind Centre Sahibganj | Dr Rahul Verma |Eye Surgeon,Eye Clinic and Eye Hospital,Ophthalmologist,Ophthalmologist,833105,Jharkhand Circle,Ranchi Region,Singhbhum Division,"Sonua SO, Golmunda BO, Porahat BO",+91 95073 99992,https://eyehospitalsahibganj.com/,5,,"ROOM NO 3, VERMA EYE CLINIC, Bengali Tola Rd, Sahibganj, Jharkhand 816109",833105,25.241874799999998,87.6310238,ChIJ26ZlXJiZ-jkRj2rV53Zz34g,https://www.google.com/maps/place/?q=place_id:ChIJ26ZlXJiZ-jkRj2rV53Zz34g,part_388,2026-09-20 20:44:51
