business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
MENTION SERVICES,Commercial Real Estate Brokerages,Financial planner,"Financial planner, Business school, Health counselor, Insurance broker, Investment service, Lodging, Property investment company, Stock broker, Wellness program",831006,Jharkhand Circle,Ranchi Region,Singhbhum Division,Jugsalai SO,+91 87098 32942,N/A,,,"1ST FLOOR, RAJVALLABH BHAWAN, 1, near DAYAL TRADE CENTER, Lanka Tola, SHEREPANJAB, Adityapur, Jamshedpur, Jharkhand 831013","Lanka Tola, SHEREPANJAB, Adityapur",22.777557899999998,86.1692449,ChIJ_TbeP1Pj9TkRPNmFVjSHeU8,https://www.google.com/maps/place/?q=place_id:ChIJ_TbeP1Pj9TkRPNmFVjSHeU8,part_388,2026-09-20 20:21:01
CT Realtor | Estate Agents in Salt Lake & New Town,Commercial Real Estate Brokerages,Real estate consultant,"Real estate consultant, Commercial real estate agency, Real Estate Builders & Construction Company, Industrial real estate agency, Office space rental agency, Property management company, Real estate agent, Real estate developer, Real estate rental agency, Retail space rental agency",831006,Jharkhand Circle,Ranchi Region,Singhbhum Division,Jugsalai SO,+91 97342 36920,https://www.ctrealtor.co.in/,4.2,,"BD Block, Sector 1, Bidhannagar, Kolkata, West Bengal 700064","BD Block, Sector 1, Bidhannagar",22.594678,88.4085157,ChIJuVJvMq51AjoRxoSNcacz3vE,https://www.google.com/maps/place/?q=place_id:ChIJuVJvMq51AjoRxoSNcacz3vE,part_388,2026-09-20 20:21:02
CT Realtor | Property Dealers in Kolkata,Commercial Real Estate Brokerages,Real estate consultant,"Real estate consultant, Commercial agent, Commercial real estate agency, Condominium rental agency, Real Estate Builders & Construction Company, Estate liquidator, Property investment company, Real estate agent, Real estate developer, Retail space rental agency",831006,Jharkhand Circle,Ranchi Region,Singhbhum Division,Jugsalai SO,+91 97342 36920,https://www.ctrealtor.co.in/,4.6,78.0,"EP Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091","EP Block, Sector V, Bidhannagar",22.5730665,88.43433519999999,ChIJO4-v5-R1AjoR1Ve-JOXyGfM,https://www.google.com/maps/place/?q=place_id:ChIJO4-v5-R1AjoR1Ve-JOXyGfM,part_388,2026-09-20 20:21:03
